timestamp,portfolio,benchmark
2022-07-25,1.0,0.9959532849071958
2022-07-26,1.0,0.9993258807158683
2022-07-27,1.0,1.0113258815773858
2022-07-28,1.0,1.0096700083526338
2022-07-29,1.0,1.0202900089410984
2022-08-01,1.0,1.0277435717521062
2022-08-02,1.0,1.0341217445063173
2022-08-03,1.0,1.0365935948920622
2022-08-04,1.0,1.0404233442753108
2022-08-05,1.0,1.044261198797392
2022-08-08,1.0,1.0517655260958991
2022-08-09,1.0,1.0547367041679185
2022-08-10,1.0,1.0488602242739506
2022-08-11,1.0,1.0537175346058436
2022-08-12,1.0,1.0549309087441103
2022-08-15,1.0,1.0536914805565512
2022-08-16,1.0,1.0507709945535526
2022-08-17,1.0,1.0506839749078483
2022-08-18,1.0,1.0452930982120407
2022-08-19,1.0,1.0387744824481395
2022-08-22,1.0,1.047295165858022
2022-08-23,1.0,1.0503659404759447
2022-08-24,1.0,1.054561359695699
2022-08-25,1.0,1.0534980839076988
2022-08-26,1.0,1.045998746056795
2022-08-29,1.0,1.0490079654318798
2022-08-30,1.0,1.0513088452274464
2022-08-31,1.0,1.0478836447396502
2022-09-05,1.0,1.0493182706952355
2022-09-06,1.0,1.0339680376508027
2022-09-07,1.0,1.0292071336000337
2022-09-08,1.0,1.032427299252789
2022-09-09,1.0,1.0323081876972944
2022-09-12,1.0,1.0374961035448722
2022-09-13,1.0,1.0330339071125
2022-09-14,1.0,1.03268577599239
2022-09-15,1.0,1.0240475876642452
2022-09-16,1.0,1.008255765546867
2022-09-19,1.0,1.0148575998372331
2022-09-20,1.0,1.014386616543283
2022-09-21,1.0,1.0158853414801894
2022-09-22,1.0,1.0150944079164916
2022-09-23,1.0,0.9983251907765223
2022-09-26,1.0,0.9983736447007843
2022-09-27,1.0,0.9922317343555102
2022-09-28,1.0,0.9895271687978267
2022-09-29,1.0,0.986033963918433
2022-09-30,1.0,0.9654890303334244
2022-10-03,1.0,0.9590962509258801
2022-10-04,1.0,0.9678608474379283
2022-10-05,1.0,0.9521720281750702
2022-10-06,1.0,0.930460965737648
2022-10-07,1.0,0.929785634469426
2022-10-10,1.0,0.9074782029421663
2022-10-11,1.0,0.916412401689977
2022-10-12,1.0,0.9150224509289243
2022-10-13,1.0,0.9228553901096145
2022-10-14,1.0,0.9229458852843955
2022-10-17,1.0,0.9313922797032314
2022-10-18,1.0,0.9278044680335054
2022-10-19,1.0,0.9236720202840432
2022-10-20,1.0,0.9030051634293622
2022-10-21,1.0,0.8795856529568802
2022-10-24,1.0,0.8699529036442941
2022-10-25,1.0,0.8629881976315926
2022-10-26,1.0,0.8805690558913316
2022-10-27,1.0,0.8839140797610493
2022-10-28,1.0,0.8768920561639401
2022-10-31,1.0,0.8821248526687139
2022-11-01,1.0,0.8794875775491798
2022-11-02,1.0,0.8751291188520209
2022-11-03,1.0,0.8634475079329194
2022-11-04,1.0,0.841998255104784
2022-11-07,1.0,0.8400646444738403
2022-11-08,1.0,0.8429482375790688
2022-11-09,1.0,0.8182094855954919
2022-11-10,1.0,0.8113701918004
2022-11-11,1.0,0.7904370497927954
2022-11-14,1.0,0.7621857641481725
2022-11-15,1.0,0.7791076913709853
2022-11-16,1.0,0.795800783323826
2022-11-17,1.0,0.8047758667890997
2022-11-18,1.0,0.81198941942409
2022-11-21,1.0,0.8207624262205311
2022-11-22,1.0,0.8122497852926066
2022-11-23,1.0,0.8119651368852907
2022-11-24,1.0,0.8223787368249357
2022-11-25,1.0,0.8478465209528812
2022-11-28,1.0,0.8580946210705911
2022-11-29,1.0,0.8657506806347377
2022-11-30,1.0,0.8783544399874058
2022-12-01,1.0,0.882408813192639
2022-12-02,1.0,0.8899496875700325
2022-12-05,1.0,0.8773520435251002
2022-12-06,1.0,0.8626578106215759
2022-12-07,1.0,0.8761674535833406
2022-12-08,1.0,0.8751707139309277
2022-12-09,1.0,0.8720500398557579
2022-12-12,1.0,0.8758900543529891
2022-12-13,1.0,0.8810742643115792
2022-12-14,1.0,0.8829767930427254
2022-12-15,1.0,0.8883108053767795
2022-12-16,1.0,0.8893649819883491
2022-12-19,1.0,0.877845505242398
2022-12-20,1.0,0.8697571347666861
2022-12-21,1.0,0.8697033736998638
2022-12-22,1.0,0.87204556155967
2022-12-23,1.0,0.8600210929122674
2022-12-26,1.0,0.871117269755321
2022-12-27,1.0,0.8763889526505162
2022-12-28,1.0,0.8776925528387232
2022-12-29,1.0,0.879912587896059
2022-12-30,1.0,0.8953789970479207
2023-01-03,1.0,0.8963280957645435
2023-01-04,1.0,0.8956293941030126
2023-01-05,1.0,0.8913309449583259
2023-01-06,1.0,0.8903955901344838
2023-01-09,1.0,0.8979429715967564
2023-01-10,1.0,0.8997897190266748
2023-01-11,1.0,0.8961440839498392
2023-01-12,1.0,0.8955454484035686
2023-01-13,1.0,0.8936666469596932
2023-01-16,1.0,0.9026324907970165
2023-01-17,1.0,0.9089615828759171
2023-01-18,1.0,0.9187487344540533
2023-01-19,1.0,0.9283465395884567
2023-01-27,1.0,0.9378608011093306
2023-01-30,1.0,0.9429925078722938
2023-01-31,1.0,0.933008671901329
2023-02-01,1.0,0.9280790344056872
2023-02-02,1.0,0.9281053868681081
2023-02-03,1.0,0.928225150017986
2023-02-06,1.0,0.9195330224299968
2023-02-07,1.0,0.9233646577657786
2023-02-08,1.0,0.926046094308031
2023-02-09,1.0,0.920099271757
2023-02-10,1.0,0.9084720004150962
2023-02-13,1.0,0.9094454320370523
2023-02-14,1.0,0.9168744522576584
2023-02-15,1.0,0.9217137202310077
2023-02-16,1.0,0.9200482987124321
2023-02-17,1.0,0.9322303912027545
2023-02-20,1.0,0.9330412648244271
2023-02-21,1.0,0.9272145496126576
2023-02-22,1.0,0.92307721719486
2023-02-23,1.0,0.9194422217817236
2023-02-24,1.0,0.9132142519417036
2023-02-27,1.0,0.9134395783000611
2023-02-28,1.0,0.9197831031565405
2023-03-01,1.0,0.919771581362188
2023-03-02,1.0,0.9171059418002809
2023-03-03,1.0,0.9206710570161822
2023-03-06,1.0,0.922027771840145
2023-03-07,1.0,0.9258501755830609
2023-03-08,1.0,0.9268178694420954
2023-03-09,1.0,0.926671460977233
2023-03-10,1.0,0.9205110670253361
2023-03-13,1.0,0.9160113014235634
2023-03-14,1.0,0.9227210179926322
2023-03-15,1.0,0.9179444162528952
2023-03-16,1.0,0.9165060104912337
2023-03-17,1.0,0.9111481849040148
2023-03-20,1.0,0.9131316649416211
2023-03-21,1.0,0.9148965868327759
2023-03-22,1.0,0.9157146483352041
2023-03-23,1.0,0.9208637994173481
2023-03-24,1.0,0.9228268240881944
2023-03-27,1.0,0.9247395112078507
2023-03-28,1.0,0.926203104488357
2023-03-29,1.0,0.9241673508109206
2023-03-30,1.0,0.9275534218114787
2023-03-31,1.0,0.9356548441632555
2023-04-03,1.0,0.9364880112082383
2023-04-04,1.0,0.9448056381831514
2023-04-05,1.0,0.9451885619486655
2023-04-06,1.0,0.9443588318766668
2023-04-07,1.0,0.9451578157080176
2023-04-10,1.0,0.9439492512970507
2023-04-11,1.0,0.9438221484260407
2023-04-12,1.0,0.9390877729021115
2023-04-13,1.0,0.9330928009799494
2023-04-14,1.0,0.9321437219441512
2023-04-17,1.0,0.9350720154237178
2023-04-18,1.0,0.9329354026932817
2023-04-19,1.0,0.9364865246371078
2023-04-20,1.0,0.9369717898744442
2023-04-21,1.0,0.9370410550798721
2023-04-24,1.0,0.9340743333549081
2023-04-25,1.0,0.9361489339053503
2023-04-26,1.0,0.9357044380746764
2023-04-27,1.0,0.9391938439043725
2023-04-28,1.0,0.9382446387272525
2023-05-04,1.0,0.9381606834448674
2023-05-05,1.0,0.9468157204768992
2023-05-08,1.0,0.9474088278673275
2023-05-09,1.0,0.9558558045679293
2023-05-10,1.0,0.9586069971114224
2023-05-11,1.0,0.9614277765039743
2023-05-12,1.0,0.9657831149816035
2023-05-15,1.0,0.9665622998421449
2023-05-16,1.0,0.9677737078622086
2023-05-17,1.0,0.967782160383543
2023-05-18,1.0,0.9700017534991837
2023-05-19,1.0,0.9704155726524512
2023-05-22,1.0,0.9718642995002059
2023-05-23,1.0,0.9725500450554402
2023-05-24,1.0,0.9718117689547533
2023-05-25,1.0,0.9781438323574124
2023-05-26,1.0,0.9919015036162366
2023-05-29,1.0,1.0003341339968121
2023-05-30,1.0,1.0117089237111911
2023-05-31,1.0,1.0208164268104423
2023-06-01,1.0,1.0233718365631097
2023-06-02,1.0,1.0250129385562612
2023-06-05,1.0,1.0346191820338
2023-06-06,1.0,1.0436156709164426
2023-06-07,1.0,1.0413004854604977
2023-06-08,1.0,1.0438793600229006
2023-06-09,1.0,1.053809523604009
2023-06-12,1.0,1.0630219169893262
2023-06-13,1.0,1.05775979076822
2023-06-14,1.0,1.0524895941406982
2023-06-15,1.0,1.0519318946448737
2023-06-16,1.0,1.0431398270430388
2023-06-19,1.0,1.0508374391843767
2023-06-20,1.0,1.058024826369405
2023-06-21,1.0,1.0602876192613397
2023-06-22,1.0,1.0628925109725327
2023-06-23,1.0,1.0583583434649235
2023-06-26,1.0,1.0599154099787227
2023-06-27,1.0,1.0570050553947277
2023-06-28,1.0,1.0505109559906178
2023-06-29,1.0,1.0495125801946035
2023-06-30,1.0,1.0496061227301905
2023-07-03,1.0,1.0545232090512036
2023-07-04,1.0,1.0544773420178812
2023-07-05,1.0,1.0463565535394408
2023-07-06,1.0,1.0503043757085413
2023-07-07,1.0,1.057078746861027
2023-07-10,1.0,1.0599580975946539
2023-07-11,1.0,1.0623472314119045
2023-07-12,1.0,1.064782384847683
2023-07-13,1.0,1.0636871975284503
2023-07-14,1.0,1.068826864802313
2023-07-17,1.0,1.0697707172893025
2023-07-18,1.0,1.067070811848436
2023-07-19,1.0,1.0742903967536674
2023-07-20,1.0,1.080857845243743
2023-07-21,1.0,1.086471481259727
2023-07-24,1.0,1.085672149273971
2023-07-25,1.0,1.0857784577295988
2023-07-26,1.0,1.0874120772723777
2023-07-27,1.0,1.0958375381441872
2023-07-28,1.0,1.1012699704674551
2023-07-31,1.0,1.0964431442267448
2023-08-01,1.0,1.10191257661985
2023-08-02,1.0,1.0979826351063982
2023-08-03,1.0,1.1027786426874784
2023-08-04,1.0,1.112325088847887
2023-08-07,1.0,1.117390791020519
2023-08-08,1.0,1.128168481091398
2023-08-09,1.0,1.1233348622049821
2023-08-10,1.0,1.1242762152128447
2023-08-11,1.0,1.1303453044851368
2023-08-14,1.0,1.1350764386174064
2023-08-15,1.0,1.134645594334361
2023-08-16,1.0,1.1302587586430317
2023-08-17,1.0,1.0927007725031601
2023-08-18,1.0,1.09391972167215
2023-08-21,1.0,1.0934578770217538
2023-08-22,1.0,1.0941638719215345
2023-08-23,1.0,1.10231330880761
2023-08-24,1.0,1.103598166487625
2023-08-25,1.0,1.1093657834201018
2023-08-28,1.0,1.1127889376449296
2023-08-29,1.0,1.1172439480271825
2023-08-30,1.0,1.1249868189307326
2023-08-31,1.0,1.1333421687926646
2023-09-05,1.0,1.1382181467394863
2023-09-06,1.0,1.1425680962146827
2023-09-07,1.0,1.1491018310897754
2023-09-08,1.0,1.137681739329015
2023-09-11,1.0,1.147920189733609
2023-09-12,1.0,1.1456911795687075
2023-09-13,1.0,1.1388007738196024
2023-09-14,1.0,1.137405912875948
2023-09-15,1.0,1.1304434372588321
2023-09-18,1.0,1.130531080272385
2023-09-19,1.0,1.138834085513855
2023-09-20,1.0,1.136179246081557
2023-09-21,1.0,1.1194006830488474
2023-09-22,1.0,1.0955957892939172
2023-09-25,1.0,1.085834643189108
2023-09-26,1.0,1.0906087536780653
2023-09-27,1.0,1.0896011160303316
2023-09-28,1.0,1.0937661158351588
2023-09-29,1.0,1.0981167302853592
2023-10-02,1.0,1.0811502917047897
2023-10-03,1.0,1.087114319508634
2023-10-04,1.0,1.0833215676279238
2023-10-05,1.0,1.0865673608401556
2023-10-06,1.0,1.0943482075311186
2023-10-09,1.0,1.1004712203845053
2023-10-10,1.0,1.1059247016838243
2023-10-11,1.0,1.106751755397862
2023-10-12,1.0,1.107162241006204
2023-10-13,1.0,1.1024126809767965
2023-10-16,1.0,1.0937980287260651
2023-10-17,1.0,1.076355790098567
2023-10-18,1.0,1.0715540388495899
2023-10-19,1.0,1.0777554865605854
2023-10-20,1.0,1.0759558826292888
2023-10-23,1.0,1.0817938677180352
2023-10-24,1.0,1.0799852383443032
2023-10-25,1.0,1.0508022426916732
2023-10-26,1.0,1.0582878513904583
2023-10-27,1.0,1.050064115985528
2023-10-30,1.0,1.0371557089968226
2023-10-31,1.0,1.042055723199171
2023-11-01,1.0,1.0666233320460121
2023-11-02,1.0,1.068257285236079
2023-11-03,1.0,1.070902914259739
2023-11-06,1.0,1.0690968535474856
2023-11-07,1.0,1.087429519608382
2023-11-08,1.0,1.0917927795697686
2023-11-09,1.0,1.0872631242353723
2023-11-10,1.0,1.0844514427238532
2023-11-13,1.0,1.090119198291309
2023-11-14,1.0,1.0935262035566482
2023-11-15,0.999,1.0953451681763013
2023-11-16,0.998001,1.091737646202384
2023-11-17,0.998001,1.0898640544985456
2023-11-20,0.998001,1.0916276329055943
2023-11-21,0.998001,1.0931432709266438
2023-11-22,0.998001,1.0903547689807216
2023-11-23,0.998001,1.0871600524131144
2023-11-24,0.998001,1.0838552030806223
2023-11-27,0.998001,1.0866831298241297
2023-11-28,0.998001,1.0926018285377734
2023-11-29,0.998001,1.0937779220858939
2023-11-30,0.998001,1.0931465842571195
2023-12-01,0.998001,1.1053633816387258
2023-12-04,0.998001,1.1048521179604915
2023-12-05,0.998001,1.107234592457445
2023-12-06,0.998001,1.1078663596917235
2023-12-07,0.998001,1.1066044087890992
2023-12-08,0.998001,1.10518679065621
2023-12-11,0.998001,1.1048242091605784
2023-12-12,0.998001,1.100032499625384
2023-12-13,0.998001,1.096293450341344
2023-12-14,0.998001,1.097917980836506
2023-12-15,0.998001,1.097177705358794
2023-12-18,0.998001,1.1005420023078267
2023-12-19,0.998001,1.1052062354372163
2023-12-20,0.998001,1.105809551512512
2023-12-21,0.998001,1.1047191323611754
2023-12-22,0.998001,1.1107974258961242
2023-12-25,0.998001,1.1136101141042358
2023-12-26,0.998001,1.1159778830618925
2023-12-27,0.998001,1.1199115615398616
2023-12-28,1.0968030989999997,1.1241643829869912
2023-12-29,1.0957062959009998,1.1271999524772922
2024-01-02,1.0957062959009998,1.129727199563371
2024-01-03,1.0957062959009998,1.1310934090809746
2024-01-04,1.0957062959009998,1.130404432496242
2024-01-05,1.0957062959009998,1.1328560351506856
2024-01-08,1.0957062959009998,1.1328814433930676
2024-01-09,1.0957062959009998,1.1307711036894308
2024-01-10,1.0957062959009998,1.1285767848344903
2024-01-11,1.0957062959009998,1.1232353573811569
2024-01-12,1.0957062959009998,1.1210462998883097
2024-01-15,1.0957062959009998,1.1212313951316975
2024-01-16,1.0957062959009998,1.1223810277901691
2024-01-17,1.0957062959009998,1.1248217031729162
2024-01-18,1.0957062959009998,1.1253054047152644
2024-01-19,1.0957062959009998,1.124284958655388
2024-01-22,1.0957062959009998,1.1272414266653936
2024-01-23,1.0957062959009998,1.1254054881948377
2024-01-24,1.0957062959009998,1.1259848720374053
2024-01-25,1.0957062959009998,1.130660139160021
2024-01-26,1.0957062959009998,1.1313956289133857
2024-01-29,1.0957062959009998,1.1348254099844761
2024-01-30,1.0957062959009998,1.1350894787337433
2024-01-31,1.0957062959009998,1.1344796917163373
2024-02-01,1.0957062959009998,1.1346779858315477
2024-02-02,1.0957062959009998,1.132997321375189
2024-02-05,1.0957062959009998,1.1367510576100441
2024-02-06,1.0957062959009998,1.139949278210061
2024-02-07,1.0957062959009998,1.145368441356146
2024-02-15,1.0957062959009998,1.1483076840116078
2024-02-16,1.0957062959009998,1.15268705572087
2024-02-19,1.0957062959009998,1.154000924988912
2024-02-20,1.0957062959009998,1.1572127009223172
2024-02-21,1.0957062959009998,1.158892904572697
2024-02-22,1.0957062959009998,1.153901759429134
2024-02-23,1.0957062959009998,1.1611612675315968
2024-02-26,1.0957062959009998,1.1647489382321243
2024-02-27,1.0957062959009998,1.1665687860703224
2024-02-28,1.1973330548458176,1.164385842386916
2024-02-29,1.1289140231403423,1.169157568532611
2024-03-01,1.127785109117202,1.1755847425211332
2024-03-04,1.127785109117202,1.1755312937840003
2024-03-05,1.127785109117202,1.174610540197844
2024-03-06,1.127785109117202,1.1809931663096904
2024-03-07,1.127785109117202,1.1789846371928925
2024-03-08,1.029827289386911,1.1736865349175387
2024-03-11,1.028797462097524,1.1765427791899161
2024-03-12,1.028797462097524,1.188913097256487
2024-03-13,1.028797462097524,1.1933204634868715
2024-03-14,1.028797462097524,1.196881762013962
2024-03-15,1.028797462097524,1.189092892872688
2024-03-18,1.028797462097524,1.1891661500147448
2024-03-19,1.028797462097524,1.1918869600150523
2024-03-20,1.028797462097524,1.1974711739619583
2024-03-21,1.028797462097524,1.1992441434561276
2024-03-22,1.028797462097524,1.197621878250105
2024-03-25,1.028797462097524,1.2033776697278726
2024-03-26,1.028797462097524,1.2080183944388097
2024-03-27,1.028797462097524,1.211193581831262
2024-03-28,1.028797462097524,1.2138939115147833
2024-03-29,1.028797462097524,1.2138418482758797
2024-04-01,1.028797462097524,1.2123506963190396
2024-04-02,1.028797462097524,1.2096425492872627
2024-04-03,1.028797462097524,1.2080176438085324
2024-04-04,1.028797462097524,1.2072762201874094
2024-04-05,1.028797462097524,1.2003671049601612
2024-04-08,1.028797462097524,1.2064642090224986
2024-04-09,1.028797462097524,1.2047280672613283
2024-04-10,1.028797462097524,1.2066489284883368
2024-04-11,1.028797462097524,1.2085422192415323
2024-04-12,1.028797462097524,1.1831811231418847
2024-04-15,1.028797462097524,1.1768282174743503
2024-04-16,1.028797462097524,1.1748181127670623
2024-04-17,1.028797462097524,1.1622810118052935
2024-04-19,1.028797462097524,1.176831448933723
2024-04-22,1.028797462097524,1.1711467381541902
2024-04-23,1.028797462097524,1.1857284036356668
2024-04-24,1.028797462097524,1.1840960323867777
2024-04-25,1.028797462097524,1.1832222951234226
